folder,folder_rel,route_id,title,display_id_raw,display_id_source,end1_start,end1_end,end2_start,end2_end,cand_match_type,cand_codigo_nuevo,cand_codigo_antiguo,cand_alias,cand_color_hex,cand_empresa_operadora,cand_distrito_origen,cand_distrito_destino,categoria,ambito_title,codigo_final,usar_en_mapa,es_codigo_nuevo,comentario
route_151253,data/processed/transporte/route_151253,151253,Ruta de autobús 1099 en el mapa de Lima,1099,title,Complejo Deportivo Víctor Raúl Haya de la Torre,Arequipa,Arequipa,Complejo Deportivo Víctor Raúl Haya de la Torre,codigo_nuevo,1099,8403,La 9 - La Banchero,#F4F78F,Empresa de Transportes Luis Banchero Rossi S.A. (LUBARSA),Villa María del Triunfo,Jesús Maria,Transporte Formalizado por la ATU,Lima,1099,TRUE,,
route_151272,data/processed/transporte/route_151272,151272,Ruta de autobús 1004 en el mapa de Lima,1004,title,Tello,Caqueta,Caqueta,Tello,codigo_nuevo,1004,1212,Ninguno,#FF6417,Empresa de Transportes Doce de Junio S.A. (ETDOJUSA),Comas,San Martín de Porres,Transporte Formalizado por la ATU,Lima,1004,TRUE,,
route_151281,data/processed/transporte/route_151281,151281,Ruta de autobús 1286 (Lima - Callao) en el mapa de Lima,1286,title,La Rivera de San Diego,Pasaje 13,Pasaje 13,La Rivera de San Diego,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1286,TRUE,,
route_151306,data/processed/transporte/route_151306,151306,Ruta de autobús 1256 (Lima - Callao) en el mapa de Lima,1256,title,Circunvalación,Daniel Alcides Carrión,28 de Julio,Circunvalación,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1256,TRUE,,
route_151307,data/processed/transporte/route_151307,151307,Ruta de autobús 1346 (Lima - Callao) en el mapa de Lima,1346,title,Tacaymano,Minka,Minka,Tacaymano,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1346,TRUE,,
route_151308,data/processed/transporte/route_151308,151308,Ruta de autobús 1347 en el mapa de Lima,1347,title,AA.HH La Campiña,Gran Chimú,Quipucamayoc,AA.HH La Campiña,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1347,TRUE,,
route_151309,data/processed/transporte/route_151309,151309,Ruta de autobús 1200 en el mapa de Lima,1200,title,Agustín Gamarra,Las Lilas,Las Lilas,Agustín Gamarra,codigo_nuevo,1200,2803,La 9A,#169E11,Transportes Ingaruca S.A.C. (TRAINSAC) / Transportes 17 de Noviembre S.A.,Lince,Villa María del Triunfo,Transporte Formalizado por la ATU,Lima,1200,TRUE,,
route_151433,data/processed/transporte/route_151433,151433,Ruta de autobús 1342 en el mapa de Lima,1342,title,AA.HH Cristo Rey Sector 1,Óvalo La Paz,Óvalo La Paz,AA.HH Cristo Rey Sector 1,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1342,TRUE,,
route_151463,data/processed/transporte/route_151463,151463,Ruta de autobús 1132 (Lima - Callao) en el mapa de Lima,1132,title,Playa Abtao,Gamarra,Gamarra,Playa Abtao,codigo_nuevo,1132,9605,El Urbanito,#004F08,Empresa de Transporte y Servicios Múltiples Satélite S.A. (ETRASEMUSSA),Callao,La Victoria,Transporte Formalizado por la ATU,Lima - Callao,1132,TRUE,,
route_151576,data/processed/transporte/route_151576,151576,Ruta de autobús 1289 en el mapa de Lima,1289,title,Los Mangos,Plaza Jorge Chávez,Arequipa,Los Mangos,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1289,TRUE,,
route_151577,data/processed/transporte/route_151577,151577,Ruta de autobús 1474 en el mapa de Lima,1474,title,Calle 14,Puente PUCP,Puente PUCP,Calle 14,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1474,TRUE,,
route_151578,data/processed/transporte/route_151578,151578,Ruta de autobús 1331 en el mapa de Lima,1331,title,Asoc. Vivienda Las Terrazas del Valle,Entrada Ñaña,Entrada Ñaña,Asoc. Vivienda Las Terrazas del Valle,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1331,TRUE,,
route_151579,data/processed/transporte/route_151579,151579,Ruta de autobús 1168 en el mapa de Lima,1168,title,Terminal Conchitas,Manuel Miller,Manuel Miller,Terminal Conchitas,codigo_nuevo,1168,IO47,El Anconero,#FFA305,Inversiones y Servicios Múltiples La Nueva Estrella S.A.C. / Corporación Las Estrellas S.A.C.​,Ventanilla,Lince,Transporte Formalizado por la ATU,Lima,1168,TRUE,,
route_151580,data/processed/transporte/route_151580,151580,Ruta de autobús 1006 en el mapa de Lima,1006,title,Desvío Hacienda Punchauca,Thomas Alva Edison,Thomas Alva Edison,Desvío Hacienda Punchauca,codigo_nuevo,1006,1403,La C,#0CB7F2,Empresa de Transportes Impulsa Progreso S.A.C.,Carabayllo,Ate,Transporte Formalizado por la ATU,Lima,1006,TRUE,,
route_151581,data/processed/transporte/route_151581,151581,Ruta de autobús 1333 en el mapa de Lima,1333,title,Parque Arboleda,Acapulco,Acapulco,Parque Arboleda,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1333,TRUE,,
route_151582,data/processed/transporte/route_151582,151582,Ruta de autobús 1334 en el mapa de Lima,1334,title,Altos de Cieneguilla,Depósito Municipal,Depósito Municipal,Altos de Cieneguilla,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1334,TRUE,,
route_151585,data/processed/transporte/route_151585,151585,Ruta de autobús 1193 en el mapa de Lima,1193,title,Gamarra,Robert F. Kennedy,Robert F. Kennedy,Gamarra,codigo_nuevo,1193,2408,La 148,#A31E0F,Empresa de Transportes Virgen de la Concepción S.A. (ETVIRCOSA),Independencia,Ate,Transporte Formalizado por la ATU,Lima,1193,TRUE,,
route_151586,data/processed/transporte/route_151586,151586,Ruta de autobús 1332 (Lima - Callao) en el mapa de Lima,1332,title,Paradero Unión,Cachito Alto,13 de Enero,Paradero Unión,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1332,TRUE,,
route_151587,data/processed/transporte/route_151587,151587,Ruta de autobús 1005 en el mapa de Lima,1005,title,Santa Cruz,Institución Educativa Inicial America,Institución Educativa Inicial America,Santa Cruz,codigo_nuevo,1005,1217,La 13,#FF0000,Transportes y Servicios Santa Cruz S.A.,Carabayllo,Rímac,Transporte Formalizado por la ATU,Lima,1005,TRUE,,
route_151588,data/processed/transporte/route_151588,151588,Ruta de autobús 1330 en el mapa de Lima,1330,title,Universitaria,Plaza Norte,Plaza Norte,Universitaria,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1330,TRUE,,
route_151589,data/processed/transporte/route_151589,151589,Ruta de autobús 1007 (Lima - Callao) en el mapa de Lima,1007,title,Alborada,Uruguay,Uruguay,Alborada,codigo_nuevo,1007,1502,La 87B,#FFCD82,Empresa de Transportes y Servicios Amancaes S.A. (ETAMSA),Puente Piedra,Lima,Transporte Formalizado por la ATU,Lima - Callao,1007,TRUE,,
route_151590,data/processed/transporte/route_151590,151590,Ruta de autobús 1008 en el mapa de Lima,1008,title,Villa Club III,Sucre,Sucre,Villa Club III,codigo_nuevo,1008,1503,La 03,#210BA3,Grupo Express del Perú S.A.C. (GEP) / Realidad Express del Perú 03 S.A.C. (REX),Carabayllo,Magdalena del Mar,Transporte Formalizado por la ATU,Lima,1008,TRUE,,
route_151600,data/processed/transporte/route_151600,151600,Ruta de autobús 1017 en el mapa de Lima,1017,title,Terminal Conchitas,Óvalo San Luis,Óvalo San Luis,Terminal Conchitas,codigo_nuevo,1017,1608,Ninguno,#0000BF,Novobus S.A.C. / Corporación Las Estrellas S.A.C.​,Ancón,La Victoria,Transporte Formalizado por la ATU,Lima,1017,TRUE,,
route_151601,data/processed/transporte/route_151601,151601,Ruta de autobús 1010 en el mapa de Lima,1010,title,Calle 5,Salaverry,Salaverry,Calle 5,codigo_nuevo,1010,1505,La 46B,#143AB8,Empresa de Transportes Mariscal Ramón Castilla S.A. (ETMRCSA),Puente Piedra,Magdalena del Mar,Transporte Formalizado por la ATU,Lima,1010,TRUE,,
route_151605,data/processed/transporte/route_151605,151605,Ruta de autobús 1175 (Lima - Callao) en el mapa de Lima,1175,title,Policlínico Emanuel,Parque Zonal Huáscar,Parque Zonal Huáscar,Policlínico Emanuel,codigo_nuevo,1175,1308,La P,#02A9FD,Empresa de Transportes Pegasso Express S.A.,Puente Piedra,San Juan de Lurigancho,Transporte Formalizado por la ATU,Lima - Callao,1175,TRUE,,
route_151613,data/processed/transporte/route_151613,151613,Ruta de autobús 1012 en el mapa de Lima,1012,title,Mercado La Frontera,Lima,Lima,Mercado La Frontera,codigo_nuevo,1012,1508,La B,#FF0F0F,Empresa de Servicios de Transporte Unión Nacional S.A.C. (ESTUNSAC),Carabayllo,San Miguel,Transporte Formalizado por la ATU,Lima,1012,TRUE,,
route_151614,data/processed/transporte/route_151614,151614,Ruta de autobús 1287 (Lima - Callao) en el mapa de Lima,1287,title,Nuevo Profam,El Sol,El Sol,Nuevo Profam,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1287,TRUE,,
route_151619,data/processed/transporte/route_151619,151619,Ruta de autobús 1013 en el mapa de Lima,1013,title,Paradero 4 (Túpac Amaru),Plaza Jorge Chávez,Plaza Jorge Chávez,Paradero 4 (Túpac Amaru),codigo_nuevo,1013,1518,La 18,#017BA1,Translima S.A.,Carabayllo,Jesús María,Transporte Formalizado por la ATU,Lima,1013,TRUE,,
route_151620,data/processed/transporte/route_151620,151620,Ruta de autobús 1014 en el mapa de Lima,1014,title,7 de Febrero,Huánuco,Huánuco,7 de Febrero,codigo_nuevo,1014,1602,Ninguno,#26913B,Empresa de Transportes y Servicios Catorce de Diciembre S.A.C.,Comas,San Luis,Transporte Formalizado por la ATU,Lima,1014,TRUE,,
route_151635,data/processed/transporte/route_151635,151635,Ruta de autobús 1011 en el mapa de Lima,1011,title,Paradero 4 (Túpac Amaru),La Marina,La Marina,Paradero 4 (Túpac Amaru),codigo_nuevo,1011,1506,La 47,#007DC4,Translima S.A.,Carabayllo,Pueblo Libre,Transporte Formalizado por la ATU,Lima,1011,TRUE,,
route_151636,data/processed/transporte/route_151636,151636,Ruta de autobús 1015 en el mapa de Lima,1015,title,Grifo América,Petit Thouars,Petit Thouars,Grifo América,codigo_nuevo,1015,1604,La MG,#121213,Empresa de Transportes Miguel Grau S.A. (ETMIGRASA),Carabayllo,Lince,Transporte Formalizado por la ATU,Lima,1015,TRUE,,
route_151637,data/processed/transporte/route_151637,151637,Ruta de autobús 1016 en el mapa de Lima,1016,title,Entrada Complejo Pesquero Las Conchitas,Estación Arriola,Estación Arriola,Planta de Tratamiento de Aguas Residuales,codigo_nuevo,1016,1607,Ninguno,#0000B3,Empresa de Transportes y Servicios La Buena Estrella S.A.C. / Corporación Las Estrellas S.A.C.,Ancón,La Victoria,Transporte Formalizado por la ATU,Lima,1016,TRUE,,
route_151638,data/processed/transporte/route_151638,151638,Ruta de autobús 1018 en el mapa de Lima,1018,title,Hacienda Punchauca,Polideportivo El Pino,Polideportivo El Pino,Hacienda Punchauca,codigo_nuevo,1018,1610,Ninguno,#56CCA1,Empresa de Transportes Once de Noviembre S.A. (EMPTONSA),Carabayllo,La Victoria,Transporte Formalizado por la ATU,Lima,1018,TRUE,,
route_151772,data/processed/transporte/route_151772,151772,Ruta de autobús 1022 en el mapa de Lima,1022,title,Grifo América,Óvalo de Miraflores,Óvalo de Miraflores,Grifo América,codigo_nuevo,1022,1617,Ninguno,#D10F0F,Trans. Norcom Corporation S.A.C. / Grupo Empresarial El Rápido S.A.,Carabayllo,Miraflores,Transporte Formalizado por la ATU,Lima,1022,TRUE,,
route_151814,data/processed/transporte/route_151814,151814,Ruta de autobús 1019 en el mapa de Lima,1019,title,Plaza Vea (Puente Piedra),Brasil,Brasil,Plaza Vea (Puente Piedra),codigo_nuevo,1019,1611,La P,#D10F0F,Empresa de Transportes Palmari S.A. / Grupo Empresarial El Rápido S.A.,Puente Piedra,Magdalena del Mar,Transporte Formalizado por la ATU,Lima,1019,TRUE,,
route_151815,data/processed/transporte/route_151815,151815,Ruta de autobús 1056 en el mapa de Lima,1056,title,Primax Bayóvar,Las Vertientes,Las Vertientes,Primax Bayóvar,codigo_nuevo,1056,3805,La P,#B80000,Empresa de Transportes y Servicios Arco Iris S.A. (ETSAISA),San Juan de Lurigancho,Villa El Salvador,Transporte Formalizado por la ATU,Lima,1056,TRUE,,
route_151816,data/processed/transporte/route_151816,151816,Ruta de autobús 1051 en el mapa de Lima,1051,title,Independencia Americana,Del Ejército,Del Ejército,Independencia Americana,codigo_nuevo,1051,3614,La 52J,#90333B,Empresa de Transportes Unidos S.A. (ETUSA),San Juan de Lurigancho,San Isidro,Transporte Formalizado por la ATU,Lima,1051,TRUE,,
route_151817,data/processed/transporte/route_151817,151817,Ruta de autobús 1062 en el mapa de Lima,1062,title,Mirador,Calle C,Calle E,Mirador,codigo_nuevo,1062,3814,La M1,#FFF70A,Empresa de Transportes Los Cuatro Suyos S.A. (ETCSSA),San Juan de Lurigancho,Villa El Salvador,Transporte Formalizado por la ATU,Lima,1062,TRUE,,
route_152322,data/processed/transporte/route_152322,152322,Ruta de autobús 1020 en el mapa de Lima,1020,title,Rosedal,Plaza Centroamérica,Plaza Centroamérica,Rosedal,codigo_nuevo,1020,1612,La C,#264720,Empresa de Transportes Santa Luzmila S.A. (ETSLUSA),Puente Piedra,Miraflores,Transporte Formalizado por la ATU,Lima,1020,TRUE,,
route_152323,data/processed/transporte/route_152323,152323,Ruta de autobús 1021 en el mapa de Lima,1021,title,San Lorenzo,Risso,Risso,San Lorenzo,codigo_nuevo,1021,1615,La F,#D10F0F,Inversiones y Servicios CKF S.A. / Grupo Empresarial El Rápido S.A.,Carabayllo,Lince​,Transporte Formalizado por la ATU,Lima,1021,TRUE,,
route_152324,data/processed/transporte/route_152324,152324,Ruta de autobús 1023 en el mapa de Lima,1023,title,Entrada Las Villas de Carabayllo,José María Córdova,José María Córdova,Entrada Las Villas de Carabayllo,codigo_nuevo,1023,1618,La B,#FA8E00,Empresa de Transportes y Servicios Nueva América S.A. (TRANSNASA),Carabayllo,Lince,Transporte Formalizado por la ATU,Lima,1023,TRUE,,
route_152325,data/processed/transporte/route_152325,152325,Ruta de autobús 1024 en el mapa de Lima,1024,title,Comisaría de Cerro Candela,Cerro Candela,Cerro Candela,Comisaría de Cerro Candela,codigo_nuevo,1024,2204,La U - La A - La B - La C,#00BBFF,Empresa de Transportes Nor Lima S.A. (ETNOLSA),San Martín de Porres,San Martín de Porres,Transporte Formalizado por la ATU,Lima,1024,TRUE,,
route_152326,data/processed/transporte/route_152326,152326,Ruta de autobús 1025 en el mapa de Lima,1025,title,Pan de Azúcar,Ayabaca,Ayabaca,Pan de Azúcar,codigo_nuevo,1025,2209,La 73B,#006614,Empresa de Transportes Unidos de Pasajeros S.A. (ETUPSA),San Martín de Porres,Rímac,Transporte Formalizado por la ATU,Lima,1025,TRUE,,
route_152327,data/processed/transporte/route_152327,152327,Ruta de autobús 1026 en el mapa de Lima,1026,title,Los Sauces,Acho,Acho,Los Sauces,codigo_nuevo,1026,2212,La S2,#0F8A01,Empresa de Transportes Especial Solidaridad S.A. (EMTESSA),San Martín de Porres,Rímac,Transporte Formalizado por la ATU,Lima,1026,TRUE,,
route_152328,data/processed/transporte/route_152328,152328,Ruta de autobús 1028 en el mapa de Lima,1028,title,Daniel Alcides Carrión,Plaza Unión,Plaza Unión,Daniel Alcides Carrión,codigo_nuevo,1028,2502,La B,#FFAA00,Empresa de Transportes y Servicios Pacific International S.A. (ETRASERPISA),San Martín de Porres,Lima,Transporte Formalizado por la ATU,Lima,1028,TRUE,,
route_152329,data/processed/transporte/route_152329,152329,Ruta de autobús 1027 en el mapa de Lima,1027,title,Mercado de Amancaes,Los Ángeles,Los Ángeles,Mercado de Amancaes,codigo_nuevo,1027,2412,La 100,#0C0E52,Cooperativa de Transporte Comité Cien Ltda.,Rímac,Ate,Transporte Formalizado por la ATU,Lima,1027,TRUE,,
route_152330,data/processed/transporte/route_152330,152330,Ruta de autobús 1029 en el mapa de Lima,1029,title,Manco III,Bajada Costanera,Bajada Costanera,Manco III,codigo_nuevo,1029,2510,Ninguno,#036900,Empresa de Transportes Alipio Ponce Vásquez S.A. (ETALPOVASA),Independencia,San Miguel,Transporte Formalizado por la ATU,Lima,1029,TRUE,,
route_152331,data/processed/transporte/route_152331,152331,Ruta de autobús 1031 en el mapa de Lima,1031,title,Los Pinos,Plaza Jorge Chávez,Plaza Jorge Chávez,Los Pinos,codigo_nuevo,1031,2513,La 29,#00FFEE,Translima S.A.,San Martín de Porres,Jesús María,Transporte Formalizado por la ATU,Lima,1031,TRUE,,
route_152332,data/processed/transporte/route_152332,152332,Ruta de autobús 1030 (Lima - Callao) en el mapa de Lima,1030,title,San Diego de Alcalá,Santa Teresita de Niño Jesús (Ruta Pro,Santa Teresita de Niño Jesús,San Diego de Alcalá (Ruta Faucett,codigo_nuevo,1030,2511,Ninguno,#002BD9,Empresa de Transportes Corazón de Jesús de San Diego S.A.,San Martín de Porres,San Martín de Porres,Transporte Formalizado por la ATU,Lima - Callao,1030,TRUE,,
route_152333,data/processed/transporte/route_152333,152333,Ruta de autobús 1445 (Lima - Callao) en el mapa de Lima,1445,title,Villa del Mar,Plaza 2 de Mayo,Plaza 2 de Mayo,Villa del Mar,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1445,TRUE,,
route_152391,data/processed/transporte/route_152391,152391,Ruta de autobús 1032 en el mapa de Lima,1032,title,Cerro Pan de Azúcar,Óvalo San Luis,Óvalo San Luis,Cerro Pan de Azúcar,codigo_nuevo,1032,2603,La A,#F70707,Empresa de Transportes San Juan de La Cruz S.A.C. / Transportes y Servicios Lima Chorrillos S.A. (TRANSLICSA),San Martín de Porres,La Victoria,Transporte Formalizado por la ATU,Lima,1032,TRUE,,
route_152392,data/processed/transporte/route_152392,152392,Ruta de autobús 1033 en el mapa de Lima,1033,title,200 Millas,Huánuco,Huánuco,200 Millas,codigo_nuevo,1033,2604,La C,#0B148F,Empresa de Transportes De Luxe S.A.C.,San Martín de Porres,La Victoria,Transporte Formalizado por la ATU,Lima,1033,TRUE,,
route_152393,data/processed/transporte/route_152393,152393,Ruta de autobús 1035 en el mapa de Lima,1035,title,AA.HH. Horacio Zeballos,Huánuco,Huánuco,AA.HH. Horacio Zeballos,codigo_nuevo,1035,2608,Ninguno,#0B208C,Empresa de Transportes y Servicios Especiales La Bala S.A.,Rímac,La Victoria,Transporte Formalizado por la ATU,Lima,1035,TRUE,,
route_152394,data/processed/transporte/route_152394,152394,Ruta de autobús 1034 en el mapa de Lima,1034,title,Flor de Amancaes,Huánuco,Huánuco,Flor de Amancaes,codigo_nuevo,1034,2607,La 36,#218F00,Empresa Independiente de Transportes S.A. (EITSA),Rímac,La Victoria,Transporte Formalizado por la ATU,Lima,1034,TRUE,,
route_152395,data/processed/transporte/route_152395,152395,Ruta de autobús 1036 en el mapa de Lima,1036,title,Mercado de Amancaes,Huánuco,Huánuco,Mercado de Amancaes,codigo_nuevo,1036,2609,Ninguno,#FFB34F,Empresa de Transporte El Bajopontino S.A.,Rímac,La Victoria,Transporte Formalizado por la ATU,Lima,1036,TRUE,,
route_152396,data/processed/transporte/route_152396,152396,Ruta de autobús 1037 en el mapa de Lima,1037,title,Cerro Pan de Azúcar,Óvalo San Luis,Óvalo San Luis,Cerro Pan de Azúcar,codigo_nuevo,1037,2611,La B,#F20C0C,Transportes y Servicios Lima Chorrillos S.A. (TRANSLICSA),San Martín de Porres,La Victoria,Transporte Formalizado por la ATU,Lima,1037,TRUE,,
route_152397,data/processed/transporte/route_152397,152397,Ruta de autobús 1038 en el mapa de Lima,1038,title,La Rivera de San Diego,Petit Thouars,Petit Thouars,La Rivera de San Diego,codigo_nuevo,1038,2613,La 28 - La 504,#1E8000,Empresa de Transportes y Servicios El Porvenir S.A. (ETEPSA),San Martín de Porres,Lince,Transporte Formalizado por la ATU,Lima,1038,TRUE,,
route_152452,data/processed/transporte/route_152452,152452,Ruta de autobús 1039 (Lima - Callao) en el mapa de Lima,1039,title,San Albino,Mercado Nuevo Norte,Mercado Nuevo Norte,Membrillos,codigo_nuevo,1039,2901,La 117,#43B587,Empresa de Transportes y Servicios 117 S.A. (ETSEDISA),Independencia,Callao,Transporte Formalizado por la ATU,Lima - Callao,1039,TRUE,,
route_152453,data/processed/transporte/route_152453,152453,Ruta de autobús 1042 en el mapa de Lima,1042,title,Primax Bayóvar,Benjamín Franklin,Benjamín Franklin,Primax Bayóvar,codigo_nuevo,1042,3405,La 75A,#FF0F0F,Empresa de Transportes Las Águilas 75 S.A. (ETLA75SA),San Juan de Lurigancho,Ate,Transporte Formalizado por la ATU,Lima,1042,TRUE,,
route_152454,data/processed/transporte/route_152454,152454,Ruta de autobús 1048 en el mapa de Lima,1048,title,Gotitas de Amor,Manco Segundo,Manco Segundo,Gotitas de Amor,codigo_nuevo,1048,3607,Ninguno,#DB1212,Empresa de Transportes 12 de Enero S.A. (ETDESA),San Juan de Lurigancho,Lince,Transporte Formalizado por la ATU,Lima,1048,TRUE,,
route_152455,data/processed/transporte/route_152455,152455,Ruta de autobús 1049 en el mapa de Lima,1049,title,Mercado Central del Valle,Óvalo San Luis,Óvalo San Luis,Mercado Central del Valle,codigo_nuevo,1049,3611,Ninguno,#258009,Empresa de Transportes Caminos del Inca S.A. (ETCISA),San Juan de Lurigancho,La Victoria,Transporte Formalizado por la ATU,Lima,1049,TRUE,,
route_152456,data/processed/transporte/route_152456,152456,Ruta de autobús 1050 en el mapa de Lima,1050,title,Pasaje 33,Manco Segundo,Manco Segundo,Pasaje 33,codigo_nuevo,1050,3613,La R-I,#FFCC00,Empresa de Transportes El Lobito S.A.C.,San Juan de Lurigancho,Lince,Transporte Formalizado por la ATU,Lima,1050,TRUE,,
